product_id,category,Product Name,product_sku,product_retail_price,product_cost,product_weight,recyclable,low_fat
783,Cormorant ,Scissors,33419412970,2.47,0.89,12.6,1,
784,Cormorant ,Large Sponge,69949565529,0.52,0.25,8.17,1,
785,Cormorant ,Screw Driver,86525198817,2.28,0.87,9.63,1,
786,Footnote ,Extra Lean Hamburger,92293117642,0.97,0.42,13.2,,
787,Footnote ,Seasoned Hamburger,54204387068,1.49,0.63,13,,1
788,Excel ,Monthly Sports Magazine,29210072159,0.55,0.17,21,,
789,Excel ,Monthly Auto Magazine,50359107851,3.62,1.74,19.7,1,
790,Excel ,Monthly Computer Magazine,84602559208,0.77,0.27,12.4,1,
791,Excel ,Monthly Home Magazine,62304272055,2.15,0.95,8.39,,
792,Excel ,Monthly Fashion Magazine,41883359551,2.13,1.04,7.1,1,
793,Ebony ,Summer Squash,91507927775,2.85,0.97,12,,
794,Ebony ,Corn on the Cob,64226911664,1.2,0.43,7.26,,1
795,Ebony ,Asparagus,59187116026,0.96,0.36,21.6,,1
796,Ebony ,Sweet Peas,91143866181,1.32,0.5,6.29,1,1
797,Ebony ,New Potatos,55341836810,2.19,0.83,7.96,1,1
798,Ebony ,Beets,32634223103,2.71,0.84,14.6,,1
799,Ebony ,Prepared Salad,79972090125,2.84,1.28,20.8,1,
800,Ebony ,Onions,81383071541,3.26,1.43,11.5,1,1
801,Ebony ,Green Pepper,74056574702,2.65,1.25,10.8,,
802,Ebony ,Shitake Mushrooms,79824493527,2.99,1.38,12.4,1,1
803,Ebony ,Lettuce,65637893080,3.51,1.65,21.4,,1
804,Ebony ,Elephant Garlic,40643578171,2.21,1.04,7.48,,
805,Ebony ,Red Pepper,61792613863,2.88,1.12,16.9,,1
806,Ebony ,Garlic,72133935093,2.6,1.12,8.1,1,
807,Ebony ,Potatos,62520737051,1.41,0.55,21.1,,
808,Ebony ,Cauliflower,30882783532,1.39,0.53,19.4,1,
809,Ebony ,Tomatos,80507351756,1.22,0.4,18.7,1,1
810,Ebony ,Mushrooms,29324205517,0.57,0.25,21.7,1,
811,Ebony ,Baby Onion,48186540007,2.97,0.95,17.4,1,
812,Ebony ,Dried Mushrooms,80143290162,3.34,1.47,20.9,1,
813,Ebony ,Fresh Lima Beans,44341260790,1.45,0.49,14.3,1,
814,Ebony ,Squash,21633647084,1.73,0.83,18.7,,
815,Ebony ,Limes,68971514105,0.92,0.44,11.7,,
816,Ebony ,Firm Tofu,15501666665,2.29,0.89,17.3,1,1
817,Ebony ,Almonds,98175169825,1.68,0.57,17.2,1,1
818,Ebony ,Macintosh Apples,68560245633,1.35,0.45,21.5,1,
819,Ebony ,Golden Delcious Apples,54373645186,2.77,0.97,18.5,1,
820,Ebony ,Red Delcious Apples,95477200150,0.7,0.3,7.36,,
821,Ebony ,Lemons,50528365969,1.91,0.78,7.65,1,
822,Ebony ,Fancy Plums,60869687199,1.86,0.67,18.4,,1
823,Ebony ,Plums,51256489157,3.43,1.51,7.28,1,1
824,Ebony ,Peaches,54737706780,2.11,0.93,19.3,1,1
825,Ebony ,Broccoli,14362275004,2.83,0.96,20,1,1
826,Ebony ,Mandarin Oranges,41962087750,1.83,0.73,9.79,1,
827,Ebony ,Mixed Nuts,60824422240,0.95,0.35,8.29,1,
828,Ebony ,Canned Peanuts,68879042267,1.29,0.53,19.4,,1
829,Ebony ,Sweet Onion,56979143023,2.17,0.91,15.6,,1
830,Ebony ,Cantelope,34271529316,2.45,0.96,8.11,,
831,Ebony ,Honey Dew,81609396338,1.58,0.71,8.79,,1
832,Ebony ,Fuji Apples,28139548897,3.24,1.1,15,,
833,Ebony ,Walnuts,20813052058,2.39,1.15,18.8,,
834,Ebony ,Oranges,26580970883,2.96,0.92,9.96,,1
835,Ebony ,Tangerines,78492240309,3.49,1.64,13.4,,
836,Ebony ,Party Nuts,84476624131,1.18,0.45,20.9,1,1
837,Curlew ,Lox,15625659823,1.62,0.5,8.97,,
838,Curlew ,Scallops,49869111180,2.58,1.19,6.87,,1
839,Nationeel ,Low Fat Cookies,40255913138,0.66,0.3,14.4,,
840,Nationeel ,BBQ Potato Chips,43737130761,1.37,0.62,17,1,
841,Nationeel ,Corn Chips,93361698985,1.85,0.56,10.4,1,1
842,Nationeel ,Low Fat BBQ Chips,42178552746,3.2,1.38,18.9,1,
843,Nationeel ,Sugar Cookies,61040887236,2.94,1.12,8.24,1,
844,Nationeel ,Chocolate Chip Cookies,69095507264,3.31,1.52,17.1,1,
845,Nationeel ,Fudge Cookies,45978567004,1.42,0.7,7.31,1,1
846,Nationeel ,Fudge Brownies,23270953297,1.71,0.79,16.3,,
847,Nationeel ,Potato Chips,70608820319,3.84,1.15,19.7,1,
848,Nationeel ,Lemon Cookies,17138972878,2.26,0.88,13.9,,
849,Nationeel ,Graham Crackers,99812476038,1.65,0.71,8.31,,
850,Nationeel ,Cheese Crackers,15580394864,1.33,0.53,7.17,,1
851,Nationeel ,Buttered Popcorn,67491664290,2.51,0.78,9.31,,1
852,Nationeel ,No Salt Popcorn,42497349381,0.69,0.25,8.63,,1
853,Nationeel ,Low Fat Popcorn,94361411929,3.88,1.71,10.6,,1
854,Nationeel ,Salsa Dip,38604863286,1.6,0.54,10.9,1,
855,Nationeel ,Avocado Dip,28991665244,2.41,0.84,10.2,,1
856,Nationeel ,Salted Pretzels,32472882866,2.39,0.76,15.5,1,1
857,Nationeel ,Cheese Dip,58195320963,2.22,0.78,11.7,1,
858,Nationeel ,Fondue Mix,30914304852,2.22,0.69,6.98,,
859,Nationeel ,Mini Donuts,49776639342,1.31,0.66,16.3,,
860,Nationeel ,Beef Jerky,57831259369,2.34,1.03,17,1,1
861,Nationeel ,Chocolate Donuts,45931360125,2.45,1.23,8.95,,
862,Nationeel ,Low Fat Chips,12006705403,2.73,1.06,9.7,,
863,Nationeel ,Sesame Crackers,35442442297,2.98,1.1,10.8,1,1
864,Nationeel ,Frosted Cookies,95874724984,1.63,0.73,12.5,1,1
865,Nationeel ,Dried Apples,88548228144,2.79,1.4,9.63,1,
866,Nationeel ,Apple Fruit Roll,94316146969,3.46,1.38,11.2,,1
867,Nationeel ,Strawberry Fruit Roll,56227416396,1.88,0.73,12.3,1,1
868,Nationeel ,Raspberry Fruit Roll,31233101487,3.58,1.5,14.4,1,
869,Nationeel ,Grape Fruit Roll,52382137179,2.12,0.91,17,1,
870,Nationeel ,Dried Dates,86625588536,1.97,0.67,20,1,
871,Nationeel ,Raisins,40425171256,2.54,0.94,17.1,1,1
872,Nationeel ,Golden Raisins,43906388878,2.52,0.78,19.2,,
873,Nationeel ,Dried Apricots,69628826975,2.35,0.8,13.4,,
874,Nationeel ,Frosted Donuts,42347810864,1.59,0.75,11.4,,
875,Thresher ,Tasty Candy Bar,61210145354,3.44,1.27,17.5,1,1
876,Thresher ,Mint Chocolate Bar,69264765381,1.71,0.53,20.9,,1
877,Thresher ,Malted Milk Balls,57364866137,1.58,0.76,10.3,1,
878,Thresher ,Semi-Sweet Chocolate Bar,34657252430,1.87,0.9,18.8,1,
879,Thresher ,Bubble Gum,58092989325,1.11,0.56,11.7,1,1
880,Thresher ,Spicy Mints,83406100869,3.65,1.24,11.1,,
881,Thresher ,Mints,99981734156,1.81,0.58,7.2,,
882,Thresher ,White Chocolate Bar,15749652981,2.49,1.2,11.5,1,1
883,Monarch ,Ravioli,67660922408,2.9,1.33,8.2,1,
884,Monarch ,Manicotti,42666607499,2.6,1.2,13,,
885,Monarch ,Spaghetti,63815643191,1.38,0.61,13.3,1,1
886,Monarch ,Thai Rice,98059094548,3.11,0.93,8.44,,
887,Monarch ,Rice Medly,88445896506,1.8,0.58,13.2,,
888,Discover ,Ravioli,68024984002,0.88,0.27,8.06,,1
889,Discover ,Manicotti,58628250956,1.61,0.74,16,1,
890,Discover ,Spaghetti,31347234845,2.61,1.07,21.7,1,1
891,Discover ,Thai Rice,26307439208,2.47,0.82,19.3,,
892,Discover ,Rice Medly,58264189362,2.73,1.01,14.5,1,
893,Pearl ,Imported Beer,22462159991,0.91,0.42,11.6,,
894,Pearl ,Light Wine,23656676411,0.57,0.27,9.87,1,
895,Pearl ,Chardonnay Wine,47092413306,0.65,0.26,16.2,,
896,Pearl ,Chablis Wine,83622565865,2.68,1.31,10.7,,
897,Pearl ,Merlot Wine,10198199152,0.54,0.19,9.01,,
898,Pearl ,Chardonnay,94485405087,1.74,0.61,15.4,,
899,Pearl ,White Zinfandel Wine,56396674513,1.92,0.88,19.9,,
900,Pearl ,Light Beer,31402359604,1.86,0.73,10.3,,
901,Fantastic ,Pumpernickel Bread,52551395297,2.99,1.41,13.5,1,
902,Fantastic ,White Bread,86794846653,0.97,0.41,9.8,1,
903,Fantastic ,Rye Bread,77181648612,2.52,0.83,21.4,1,1
904,Fantastic ,English Muffins,56760736107,1.5,0.51,7.94,1,
905,Fantastic ,Cranberry Muffins,16385304331,2.33,0.89,20.5,,
906,Fantastic ,Muffins,79104288220,0.63,0.24,11.6,,
907,Fantastic ,Bagels,15043191313,3.42,1.64,6.04,1,1
908,Fantastic ,Blueberry Muffins,46999941468,0.69,0.27,18.6,1,1
909,Fantastic ,Wheat Bread,11197912096,1.55,0.73,10.6,,1
910,BBB ,Sesame Oil,12392428517,1.84,0.64,15.4,,1
911,BBB ,Chunky Peanut Butter,35828165411,1.97,0.77,6.97,,1
912,BBB ,Hot Chocolate,72358317971,2.63,1.03,14.5,1,1
913,BBB ,Brown Sugar,88933951258,1.78,0.62,14.3,1,
914,BBB ,White Sugar,94701870083,2.46,1.06,6.76,1,1
915,BBB ,French Roast Coffee,45396098494,2.87,0.92,17.1,,
916,BBB ,Decaf Coffee,20401783585,2.57,0.77,15.2,1,
917,BBB ,Regular Coffee,41550819277,1.12,0.5,17.2,,
918,BBB ,Vegetable Oil,75794270634,2.97,1.37,13.5,,1
919,BBB ,Corn Oil,66181072592,1.54,0.72,15.5,1,1
920,BBB ,Tomato Sauce,45760160088,0.73,0.23,8.09,1,
921,BBB ,Canola Oil,95384728312,1.35,0.54,16.1,,
922,BBB ,Grape Preserves,68103712201,2.59,0.88,13.2,,1
923,BBB ,Columbian Coffee,63063916563,1.44,0.55,16.2,,
924,BBB ,Strawberry Jelly,35999365448,2.7,0.86,21.2,,
925,BBB ,Pepper,90197336077,0.76,0.33,11.4,,1
926,BBB ,Low Fat Apple Butter,67489722371,0.56,0.18,8.86,1,1
927,BBB ,Salt,24827589392,0.63,0.31,7.72,,1
928,BBB ,Apple Butter,61357741951,1.65,0.58,9.38,1,1
929,BBB ,Oregano,54031245112,0.53,0.2,12.8,1,
930,BBB ,Apple Jelly,59799163937,1.48,0.49,7.65,1,
931,BBB ,Grape Jam,45612563490,1.9,0.8,20.2,,
932,BBB ,Apple Jam,20618248581,1.59,0.59,12.2,,
933,BBB ,Strawberry Jam,31341258883,3.38,1.28,10.2,1,1
934,BBB ,Creamy Peanut Butter,41682580113,1.1,0.47,12.8,,
935,BBB ,Strawberry Preserves,32069382071,2.8,1.09,7.54,,1
936,BBB ,Extra Chunky Peanut Butter,35550599694,2.78,1.2,6.49,,
937,BBB ,Apple Preserves,85175167918,3.61,1.23,21.8,1,1
938,BBB ,Grape Jelly,33992021679,1.61,0.68,17,1,
939,Fabulous ,Berry Juice,52854356169,0.7,0.34,10.8,,
940,Fabulous ,Mango Drink,84811106324,2.84,1.11,14.5,,
941,Fabulous ,Strawberry Drink,49009076952,3.95,1.5,18.3,,
942,Fabulous ,Cream Soda,79714244008,2.34,0.98,17.7,,
943,Fabulous ,Diet Soda,37052111029,2.47,0.86,18.6,1,
944,Fabulous ,Cola,73582263588,0.88,0.4,16.4,1,
945,Fabulous ,Diet Cola,66255766749,2.28,0.78,12.3,,
946,Fabulous ,Orange Juice,72023685574,2.85,0.97,6,1,
947,Fabulous ,Cranberry Juice,57837085127,0.65,0.22,16,1,
948,Fabulous ,Apple Juice,98940640091,2.96,1.1,16.9,,
949,Fabulous ,Apple Drink,53991805911,2.51,0.98,10.6,1,
950,Special ,Oatmeal,64333127140,3.47,1.39,9.56,,
951,Special ,Corn Puffs,43502888083,1.93,0.6,16.1,1,
952,Special ,Wheat Puffs,46984105706,2.91,0.99,21.8,1,
953,Special ,Grits,96608673930,2.74,1.21,17,1,1
954,Just ,Canned Beets,45425527691,1.74,0.77,8.66,1,
955,Just ,Creamed Corn,64287862181,3.83,1.65,15.2,,
956,Just ,Canned String Beans,72342482209,1.2,0.46,10,1,1
957,Just ,Chicken Soup,60442582964,2.97,1.19,13.5,1,1
958,Just ,Canned Yams,37734969258,1.36,0.57,19.7,1,
959,Just ,Vegetable Soup,26051535010,1.5,0.45,17.2,,
960,Just ,Canned Tomatos,62581687569,2.15,0.71,18,,1
961,Just ,Noodle Soup,55255190730,1.31,0.5,9.1,,1
962,Just ,Regular Ramen Soup,61023109555,1.87,0.79,9.31,1,1
963,Just ,Chicken Noodle Soup,22934378981,2.4,0.96,20.5,1,1
964,Just ,Turkey Noodle Soup,87940064072,1.99,0.96,16.7,,
965,Just ,Beef Soup,19089099764,1.53,0.57,17.3,,1
966,Just ,Canned Peas,53332551121,2.49,1.12,8.02,1,
967,Just ,Chicken Ramen Soup,43719353079,0.61,0.29,12.3,1,1
968,Just ,Canned Tuna in Water,35983529686,1.28,0.63,9.48,,1
969,Just ,Canned Tuna in Oil,85608097910,1.76,0.79,7.43,,
970,Just ,Large Canned Shrimp,34424951672,3.11,1.15,13.9,,1
971,Just ,Fancy Canned Anchovies,53287286162,2.85,0.86,10.1,1,1
972,Just ,Fancy Canned Clams,61341906189,2.23,0.89,7.65,,
973,Just ,Fancy Canned Oysters,49442006945,1.34,0.54,14.8,,1
974,Just ,Fancy Canned Sardines,26734393239,0.79,0.27,6.89,1,1
975,Just ,Rice Soup,74072260260,3.76,1.69,7.12,,1
976,Big ,Canned Mixed Fruit,20602412819,1.17,0.5,17.8,1,
977,Big ,Canned Peaches,67893072962,0.76,0.3,11.6,1,
978,Symphony ,Rosy Sunglasses,73660991787,1.6,0.7,17.4,1,
979,James ,Eyeglass Screwdriver,35572261214,3.78,1.85,18.3,,
980,James ,City Map,10577946305,1.72,0.53,10.1,1,
981,Even ,Low Fat Cottage Cheese,31726981997,1.27,0.44,19.7,,
982,Even ,Low Fat Sour Cream,65970433354,2.88,1.04,12.3,,
983,Even ,Sour Cream,56357235312,0.82,0.28,20.3,,
984,Even ,Jack Cheese,59838452935,0.81,0.25,6.33,1,1
985,Even ,Muenster Cheese,85560891032,0.72,0.35,12,1,1
986,Even ,String Cheese,23160703778,3.5,1.3,14.6,,1
987,Even ,Low Fat String Cheese,42023038268,2.59,1.14,18.6,,
988,Even ,Havarti Cheese,50077658295,3.61,1.44,6.94,1,
989,Even ,Head Cheese,38177759051,0.84,0.31,13.1,1,
990,Even ,Cheese Spread,15470145344,3.12,1.12,7.91,1,
991,Even ,Sharp Cheddar Cheese,38905882239,3.25,1.11,17.2,1,
992,Even ,Mild Cheddar Cheese,99338164925,1.79,0.88,8.89,,
993,Even ,Large Curd Cottage Cheese,92011668086,3.95,1.78,15.9,1,1
994,Even ,2% Milk,62660415768,0.79,0.24,15.7,,
995,Even ,Buttermilk,24571685194,1.15,0.56,21.7,,
996,Even ,Chocolate Milk,89577370285,0.85,0.28,14.8,1,
997,Even ,1% Milk,20726405978,3.29,1.58,21.8,1,
998,Even ,Whole Milk,54969857335,1.25,0.38,8.02,,
999,Even ,Strawberry Yogurt,45356659293,2.71,1.14,17.1,1,1
1000,Even ,Blueberry Yogurt,48837876915,2.69,1.29,7.42,1,
1001,American ,Chicken Hot Dogs,74560315012,2.52,1.06,19.9,,1
1002,American ,Pimento Loaf,47279298901,2.76,0.86,7.49,1,1
1003,American ,Beef Bologna,31022462248,0.78,0.29,14.2,1,
1004,American ,Low Fat Bologna,39077082276,2.87,0.98,15.8,1,
1005,American ,Turkey Hot Dogs,27177183032,2.74,0.82,21.9,1,
1006,American ,Foot-Long Hot Dogs,94469569325,2.14,0.81,8.4,,
1007,American ,Low Fat Cole Slaw,27905306220,2.27,1.07,7.26,,1
1008,American ,Cole Slaw,64435458779,0.89,0.29,19.9,,
1009,American ,Roasted Chicken,81011092066,2.97,1.16,12.3,1,
1010,American ,Corned Beef,86779010891,2.65,1.25,7.19,1,1
1011,American ,Sliced Turkey,48690280318,3.17,1.36,14.8,,1
1012,American ,Sliced Ham,11010876297,2.76,1.3,6.81,,1
1013,American ,Potato Salad,32159911990,1.55,0.76,20.7,1,1
1014,American ,Sliced Chicken,66403363347,0.59,0.25,7.32,1,
1015,National ,Small Brown Eggs,56790165305,2.19,0.88,18,1,1
1016,National ,Large Brown Eggs,36369252800,1.17,0.43,17,,1
1017,National ,Small Eggs,85993821024,2.89,1.18,21.3,,1
1018,National ,Large Eggs,58712804913,0.93,0.29,16.6,,1
1019,National ,Egg Substitute,53673009276,3.74,1.27,21.3,,1
1020,PigTail ,Low Fat Waffles,50246916413,0.51,0.19,14.7,,
1021,PigTail ,Orange Popsicles,14444887042,1.22,0.43,12.6,,1
1022,PigTail ,Frozen Chicken Breast,15639403462,1.51,0.59,12.5,1,1
1023,PigTail ,Frozen Pancakes,39075140357,1.64,0.67,14.1,,1
1024,PigTail ,Low Fat French Fries,75605292916,3.95,1.46,7.54,1,
1025,PigTail ,Frozen Sausage Pizza,92180926203,1.45,0.54,18.7,,
1026,PigTail ,Blueberry Waffles,97948845028,2.13,0.87,11.2,1,
1027,PigTail ,Fajita French Fries,59860114455,2.31,0.74,6.88,1,
1028,PigTail ,Waffles,34865799546,2.24,0.99,17.6,1,
1029,PigTail ,Frozen Pepperoni Pizza,20895664095,1.68,0.76,6.06,,1
1030,PigTail ,Frozen Cheese Pizza,55139115452,2.64,1.19,12.6,1,1
1031,PigTail ,Frozen Mushroom Pizza,45525917410,1.21,0.5,10.1,1,1
1032,PigTail ,Apple Cinnamon Waffles,25105004906,0.55,0.25,15.9,,
1033,PigTail ,Frozen Carrots,74729573130,1.91,0.71,6.99,,
1034,PigTail ,Turkey TV Dinner,47448557019,2.91,0.93,21.9,1,
1035,PigTail ,Chicken TV Dinner,42408761382,1.11,0.4,18.4,1,
1036,PigTail ,Beef TV Dinner,74365511536,2.14,0.73,14.5,1,1
1037,PigTail ,Pancake Mix,38563482165,0.58,0.21,13.9,1,
1038,PigTail ,Grape Popsicles,94638827443,0.74,0.37,16.5,,1
1039,PigTail ,Home Style French Fries,28074564337,0.81,0.39,9.94,,
1040,PigTail ,Lime Popsicles,64604716897,1.32,0.57,17,,1
1041,PigTail ,Ice Cream,81180350184,0.71,0.23,20,,1
1042,PigTail ,Ice Cream Sandwich,86948269009,1.15,0.56,16.6,1,
1043,PigTail ,Frozen Cauliflower,48859538435,1.57,0.57,7.77,,1
1044,PigTail ,Frozen Broccoli,23865223526,1.27,0.44,10.2,1,1
1045,PigTail ,Frozen Corn,45014259219,3.7,1.7,12.7,1,
1046,PigTail ,Frozen Peas,79257710576,1.66,0.75,9.84,1,1
1047,PigTail ,Popsicles,34525341391,3.23,1.1,10,1,
1048,PigTail ,Frozen Chicken Thighs,14104428887,2.21,1.06,19.5,1,1
1049,PigTail ,Frozen Chicken Wings,63728997111,3.93,1.38,8.35,,
1050,PigTail ,Lemon Popsicles,36447980999,1.28,0.42,15.3,1,
1051,Bird ,Silky Smooth Hair Conditioner,31408185362,0.52,0.17,13.4,,
1052,Bird ,Tartar Control Toothpaste,63364935517,1.4,0.6,17,,
1053,Bird ,Whitening Toothpast,27562906146,1.85,0.89,18.5,,
1054,Bird ,Toothpaste,94855292439,1.48,0.68,14,,
1055,Bird ,Deodorant,40712446570,1.62,0.58,17.6,,
1056,Bird ,Conditioning Shampoo,77242599129,2.93,0.94,15.3,1,
1057,Bird ,Extra Moisture Shampoo,69916102290,1.43,0.56,18.9,1,
1058,Bird ,Angled Toothbrush,75684021115,2.76,1.32,14.4,1,
1059,Bird ,Apricot Shampoo,61497420668,2.28,0.82,16.2,1,
1060,Bird ,Childrens Aspirin,36503105759,2.87,1.18,19.9,,
1061,Bird ,Buffered Aspirin,57652141451,1.66,0.75,15.4,,
1062,Bird ,200 MG Ibuprofen,67993462681,2.38,0.95,19,1,
1063,Bird ,200 MG Acetominifen,58380264639,3.18,1.05,20.5,1,
1064,Bird ,HCL Nasal Spray,92840180993,0.54,0.26,17.3,1,
1065,Bird ,Dishwasher Detergent,52464749217,1.88,0.88,20.9,1,
1066,Bird ,Multi-Symptom Cold Remedy,91281602978,2.89,1.24,17.3,,
1067,Bird ,Childrens Cold Remedy,20143937468,1.74,0.71,12.8,1,
1068,Bird ,Laundry Detergent,52100687623,2.11,0.93,16.5,,
1069,Bird ,Mint Mouthwash,16298658251,0.57,0.25,18,,
1070,High ,60 Watt Lightbulb,83591044545,3.51,1.4,21.6,,
1071,High ,Plastic Forks,40928911566,2.64,1.06,18.4,,
1072,High ,Plastic Spoons,77459064126,1.95,0.59,20.2,1,
1073,High ,Plastic Knives,58915526270,3.45,1.41,7.86,1,
1074,High ,C-Size Batteries,64683445096,3.13,1.35,19.3,1,
1075,High ,100 Watt Lightbulb,50496844649,1.54,0.59,20.8,,
1076,High ,AAA-Size Batteries,91600399613,3.24,1.56,8.48,,
1077,High ,Paper Plates,46651565432,3.68,1.47,19.9,,
1078,High ,Paper Cups,56992886662,1.64,0.72,7.63,,
1079,High ,75 Watt Lightbulb,47379688620,2.21,1.06,21.3,,
1080,High ,Toilet Bowl Cleaner,50860906243,2.19,1.03,21.8,1,
1081,High ,Counter Cleaner,63898255228,2.91,1.08,9.51,,
1082,High ,Glass Cleaner,12715108990,1.91,0.57,21.9,1,
1083,High ,25 Watt Lightbulb,31577443480,0.5,0.2,9.61,1,
1084,High ,AA-Size Batteries,39632063508,1.37,0.55,10.1,1,
1085,High ,D-Size Batteries,27732164263,2.24,0.92,6.88,,
1086,High ,Paper Towels,95024550557,2.53,0.91,10.5,,
1087,High ,Soft Napkins,52362417578,1.66,0.78,7.26,,
1088,High ,Scented Tissue,88892570137,3.32,1.39,19.7,,
1089,High ,Toilet Paper,81566073298,2.47,1.06,7.36,1,
1090,High ,Tissues,76116951107,2.15,0.95,7.88,1,
1091,High ,Scented Toilet Tissue,38028220534,3.56,1.14,11.5,1,
1092,High ,Room Freshener,13033905625,2.38,0.98,7.97,1,
1093,High ,Frying Pan,34182941317,2.81,1.15,20.7,1,
1094,High ,Copper Cleaner,68426392674,3.77,1.58,8.39,1,
1095,High ,Bees Wax Candles,58813194632,1.58,0.49,9.85,,
1096,High ,Silver Cleaner,62294412255,2.56,0.79,13.5,1,
1097,High ,Copper Pot Scrubber,21918980479,2.15,0.73,9.01,,
1098,High ,Economy Toilet Brush,60735834240,1.39,0.61,21.7,1,
1099,High ,Scissors,94492883086,3.24,1.33,9.42,1,
1100,High ,Large Sponge,12547503113,0.72,0.22,20.9,1,
1101,High ,Screw Driver,90647603869,2.62,1.23,7.64,1,
1102,Genteel ,Extra Lean Hamburger,67939990162,1.9,0.86,11.3,1,
1103,Genteel ,Seasoned Hamburger,25277857184,1.15,0.45,11.1,1,
1104,Mighty ,Monthly Sports Magazine,61808009743,2.45,1.1,15,,
1105,Mighty ,Monthly Auto Magazine,54481512904,1.85,0.76,13.7,,
1106,Mighty ,Monthly Computer Magazine,60249431729,1.52,0.47,6.5,,
1107,Mighty ,Monthly Home Magazine,10943660140,2.7,0.89,18.3,,
1108,Mighty ,Monthly Fashion Magazine,75949345231,1.64,0.67,18.3,1,
1109,Tri-State ,Summer Squash,97098380923,0.55,0.24,19.2,,
1110,Tri-State ,Corn on the Cob,41341832280,2.8,1.32,12.7,,
1111,Tri-State ,Asparagus,31728634238,0.78,0.25,17.9,1,
1112,Tri-State ,Sweet Peas,35209851861,3.58,1.43,19.9,,1
1113,Tri-State ,New Potatos,60932289958,0.67,0.25,17.5,,
1114,Tri-State ,Beets,33651273846,3.42,1.2,20.6,1,1
1115,Tri-State ,Prepared Salad,52513608336,2.5,0.9,6.66,1,
1116,Tri-State ,Onions,91546927094,2.53,0.83,15.9,1,
1117,Tri-State ,Green Pepper,79647027850,3.64,1.42,12,1,1
1118,Tri-State ,Shitake Mushrooms,56939414143,2.93,1.44,11.9,1,
1119,Tri-State ,Lettuce,80375151038,3.17,1.55,7.66,1,
1120,Tri-State ,Elephant Garlic,50807433724,1.71,0.86,16.1,,
1121,Tri-State ,Red Pepper,43480936884,3.87,1.7,9.55,1,1
1122,Tri-State ,Garlic,49248855710,0.74,0.32,15.2,1,
1123,Tri-State ,Potatos,11160125136,1.96,0.92,8.17,,1
1124,Tri-State ,Cauliflower,64948769211,0.81,0.41,6.63,1,
1125,Tri-State ,Tomatos,86097804903,2.21,0.82,19.6,1,1
1126,Tri-State ,Mushrooms,30341256260,1.16,0.42,17.1,1,
1127,Tri-State ,Baby Onion,20728058218,2.62,1.02,12.8,,1
1128,Tri-State ,Dried Mushrooms,24209275841,2.61,1.04,17.6,1,
1129,Tri-State ,Fresh Lima Beans,49931713938,2.43,0.95,18.8,1,
1130,Tri-State ,Squash,22650697827,1.55,0.56,14,1,
1131,Tri-State ,Limes,41513032317,2.4,1.08,13.7,,
1132,Tri-State ,Firm Tofu,49567652344,1.66,0.51,13.6,,
1133,Tri-State ,Almonds,68382779955,1.54,0.6,17.5,1,1
1134,Tri-State ,Macintosh Apples,45675166249,1.82,0.67,21,1,
1135,Tri-State ,Golden Delcious Apples,69110903143,1.96,0.76,7.61,,1
1136,Tri-State ,Red Delcious Apples,15641055703,3.61,1.77,13.7,1,1
1137,Tri-State ,Lemons,32216688990,1.77,0.64,17.1,,
1138,Tri-State ,Fancy Plums,37984607815,2.44,0.78,13.7,1,1
1139,Tri-State ,Plums,89895877242,2.86,1.4,9.37,1,1
1140,Tri-State ,Peaches,64901562333,2.56,1.08,10.5,,1
1141,Tri-State ,Broccoli,86050598025,1.34,0.66,10.3,,
1142,Tri-State ,Mandarin Oranges,19077008366,2.95,1.36,15.2,,1
1143,Tri-State ,Mixed Nuts,99463810324,1.76,0.69,8.69,,
1144,Tri-State ,Canned Peanuts,79042897820,0.85,0.31,21.2,1,
1145,Tri-State ,Sweet Onion,38667466044,1.57,0.55,21.4,,
1146,Tri-State ,Cantelope,11386449933,2.57,0.98,18,1,
1147,Tri-State ,Honey Dew,96346654295,1.42,0.44,9.62,,
1148,Tri-State ,Fuji Apples,38303404450,2.69,0.83,13.1,,
1149,Tri-State ,Walnuts,92501375079,0.88,0.39,19.7,,1
1150,Tri-State ,Oranges,93695891499,3.19,1.53,9.1,1,
1151,Tri-State ,Tangerines,80544409155,0.62,0.31,15.6,1,1
1152,Tri-State ,Party Nuts,27074561715,2.63,1,13.6,1,
1153,Dual ,Lox,43650195002,0.52,0.19,18.8,1,
1154,Dual ,Scallops,49418113827,1.7,0.53,12.7,1,
1155,Horatio ,Low Fat Cookies,11329383254,1.88,0.81,16.1,,
1156,Horatio ,BBQ Potato Chips,76335068345,1.82,0.8,9.16,1,1
1157,Horatio ,Corn Chips,97484104037,3.36,1.65,20.4,1,
1158,Horatio ,Low Fat BBQ Chips,41727555394,1.32,0.49,14.2,,1
1159,Horatio ,Sugar Cookies,32114357352,3.78,1.4,16.7,1,1
1160,Horatio ,Chocolate Chip Cookies,90476403832,2.76,0.88,11,1,1
1161,Horatio ,Fudge Cookies,50100972056,3.59,1.76,11.8,,
1162,Horatio ,Fudge Brownies,22819955945,1.59,0.49,6.18,1,1
1163,Horatio ,Potato Chips,17780160307,0.82,0.35,16.4,1,
1164,Horatio ,Lemon Cookies,49736910462,1.71,0.79,17.1,1,1
1165,Horatio ,Graham Crackers,13934881091,2.82,0.96,18.3,1,
1166,Horatio ,Cheese Crackers,15129397511,2.21,1.11,18.5,,
