id,transaction_date,stock_date,product_key,customer_key,Store_key,quantity
51231,8/7/1997,8/2/1997,1465,5882,11,2
51232,8/7/1997,7/31/1997,151,5882,11,2
51233,8/7/1997,8/5/1997,1392,5882,11,3
51234,8/7/1997,8/2/1997,783,5882,11,3
51235,8/7/1997,8/2/1997,833,4784,11,3
51236,8/7/1997,7/31/1997,490,4784,11,5
51237,8/7/1997,8/5/1997,1106,4784,11,4
51238,8/7/1997,8/6/1997,816,4784,11,5
51239,8/7/1997,7/31/1997,540,4784,11,4
51240,8/7/1997,8/1/1997,956,4784,11,3
51241,8/7/1997,8/4/1997,970,7079,11,4
51242,8/7/1997,8/5/1997,54,7079,11,3
51243,8/7/1997,8/4/1997,98,7079,11,5
51244,8/7/1997,8/6/1997,381,7079,11,4
51245,8/7/1997,8/4/1997,1090,7079,11,3
51246,8/7/1997,7/31/1997,1047,6203,11,3
51247,8/7/1997,8/5/1997,237,6203,11,3
51248,8/7/1997,8/4/1997,1107,6203,11,3
51249,8/7/1997,7/31/1997,470,6203,11,3
51250,8/7/1997,7/31/1997,1552,6203,11,3
51251,8/7/1997,8/5/1997,1423,6203,11,3
51252,8/7/1997,8/2/1997,611,8768,11,4
51253,8/7/1997,8/1/1997,788,8768,11,4
51254,8/7/1997,8/2/1997,671,8768,11,3
51255,8/7/1997,8/1/1997,1021,8768,11,2
51256,8/7/1997,8/5/1997,1117,8768,11,4
51257,8/7/1997,8/2/1997,2,8768,11,3
51258,8/7/1997,7/31/1997,644,8768,11,3
51259,8/7/1997,7/31/1997,41,650,11,2
51260,8/7/1997,8/4/1997,112,650,11,3
51261,8/7/1997,8/4/1997,728,650,11,4
51262,8/7/1997,8/2/1997,1404,9173,11,3
51263,8/7/1997,8/4/1997,1526,9173,11,3
51264,8/7/1997,8/6/1997,848,5846,11,3
51265,8/7/1997,8/3/1997,1197,5846,11,3
51266,8/7/1997,8/2/1997,149,5846,11,4
51267,8/7/1997,8/1/1997,592,5846,11,4
51268,8/7/1997,8/5/1997,1234,5846,11,2
51269,8/7/1997,8/5/1997,725,1132,11,3
51270,8/7/1997,8/5/1997,835,1132,11,3
51271,8/7/1997,8/4/1997,72,9860,11,3
51272,8/7/1997,8/2/1997,488,9860,11,3
51273,8/7/1997,8/2/1997,384,9860,11,3
51274,8/7/1997,8/2/1997,1426,9860,11,2
51275,8/7/1997,8/1/1997,272,9860,11,2
51276,8/7/1997,8/3/1997,1033,9860,11,2
51277,8/7/1997,8/2/1997,1037,9860,11,3
51278,8/7/1997,8/3/1997,501,4080,11,3
51279,8/7/1997,8/4/1997,1077,4080,11,2
51280,8/7/1997,8/1/1997,834,4814,11,2
51281,8/7/1997,7/31/1997,78,4814,11,3
51282,8/7/1997,8/4/1997,101,7624,11,3
51283,8/7/1997,8/5/1997,717,7624,11,4
51284,8/7/1997,8/3/1997,428,7624,11,3
51285,8/7/1997,8/2/1997,469,8555,11,4
51286,8/7/1997,7/31/1997,831,8555,11,2
51287,8/7/1997,8/2/1997,475,8555,11,4
51288,8/7/1997,8/6/1997,398,8555,11,4
51289,8/7/1997,8/5/1997,215,8555,11,2
51290,8/7/1997,7/31/1997,764,8555,11,4
51291,8/7/1997,8/4/1997,675,8555,11,2
51292,8/7/1997,8/5/1997,232,4032,11,3
51293,8/7/1997,8/2/1997,714,4032,11,3
51294,8/7/1997,8/3/1997,825,4032,11,3
51295,8/7/1997,8/4/1997,908,4032,11,3
51296,8/7/1997,7/31/1997,452,7138,11,3
51297,8/7/1997,8/1/1997,968,538,11,2
51298,8/7/1997,8/1/1997,891,538,11,4
51299,8/7/1997,8/2/1997,708,538,11,3
51300,8/7/1997,8/1/1997,1257,538,11,3
51301,8/7/1997,8/3/1997,1168,538,11,3
51302,8/7/1997,8/3/1997,292,538,11,5
51303,8/7/1997,8/1/1997,1105,1981,11,4
51304,8/7/1997,7/31/1997,456,1981,11,3
51305,8/7/1997,8/3/1997,845,1981,11,3
51306,8/7/1997,8/2/1997,822,1981,11,2
51307,8/7/1997,8/3/1997,739,8528,11,4
51308,8/7/1997,8/4/1997,1554,8528,11,4
51309,8/7/1997,8/5/1997,666,8528,11,3
51310,8/7/1997,7/31/1997,628,8528,11,2
51311,8/7/1997,8/4/1997,1471,8528,11,3
51312,8/7/1997,8/3/1997,1312,8263,11,2
51313,8/7/1997,8/2/1997,636,8263,11,3
51314,8/7/1997,8/6/1997,692,8263,11,4
51315,8/7/1997,8/4/1997,110,8263,11,2
51316,8/7/1997,8/3/1997,713,8263,11,4
51317,8/7/1997,8/4/1997,875,8263,11,3
51318,8/7/1997,8/2/1997,1119,8263,11,2
51319,8/7/1997,8/3/1997,1329,1243,11,3
51320,8/7/1997,8/1/1997,586,1243,11,2
51321,8/7/1997,8/1/1997,842,1243,11,3
51322,8/7/1997,8/4/1997,1218,1243,11,4
51323,8/7/1997,8/1/1997,503,1243,11,4
51324,8/7/1997,8/5/1997,1092,1243,11,3
51325,8/7/1997,8/6/1997,1368,2674,11,4
51326,8/7/1997,8/5/1997,54,2674,11,4
51327,8/7/1997,8/4/1997,1295,2674,11,3
51328,8/7/1997,7/31/1997,25,2674,11,3
51329,8/7/1997,8/4/1997,74,5499,11,3
51330,8/7/1997,8/4/1997,1289,5499,11,4
51331,8/7/1997,8/2/1997,347,5499,11,3
51332,8/7/1997,8/1/1997,1027,1720,16,2
51333,8/7/1997,8/1/1997,1270,1720,16,3
51334,8/7/1997,8/5/1997,954,1720,16,2
51335,8/7/1997,8/6/1997,18,1491,16,4
51336,8/7/1997,8/2/1997,767,1491,16,2
51337,8/7/1997,8/4/1997,311,3021,16,4
51338,8/7/1997,8/3/1997,301,3021,16,3
51339,8/7/1997,8/1/1997,1476,3021,16,4
51340,8/7/1997,8/5/1997,1480,3021,16,3
51341,8/7/1997,8/1/1997,424,2371,16,2
51342,8/7/1997,8/3/1997,774,2371,16,3
51343,8/7/1997,8/2/1997,1283,2371,16,3
51344,8/7/1997,8/1/1997,15,4868,16,3
51345,8/7/1997,8/6/1997,31,4868,16,3
51346,8/7/1997,8/5/1997,81,9728,16,2
51347,8/7/1997,8/5/1997,1389,9728,16,2
51348,8/7/1997,8/3/1997,580,9728,16,3
51349,8/7/1997,8/4/1997,1450,9728,16,3
51350,8/7/1997,8/3/1997,813,9728,16,3
51351,8/7/1997,8/5/1997,337,9728,16,3
51352,8/7/1997,8/5/1997,208,9728,16,3
51353,8/7/1997,8/3/1997,1460,6307,16,4
51354,8/7/1997,8/3/1997,345,6307,16,5
51355,8/7/1997,8/3/1997,987,6307,16,2
51356,8/7/1997,7/31/1997,1031,6307,16,2
51357,8/7/1997,7/31/1997,1314,6307,16,4
51358,8/7/1997,7/31/1997,51,6307,16,3
51359,8/7/1997,7/31/1997,927,663,16,4
51360,8/7/1997,8/2/1997,384,663,16,3
51361,8/7/1997,8/5/1997,455,663,16,3
51362,8/7/1997,8/5/1997,1071,663,16,3
51363,8/7/1997,8/1/1997,368,663,16,3
51364,8/7/1997,8/6/1997,505,663,16,4
51365,8/7/1997,8/4/1997,492,7502,16,4
51366,8/7/1997,8/5/1997,935,7502,16,3
51367,8/7/1997,8/3/1997,19,7502,16,4
51368,8/7/1997,8/1/1997,1207,7502,16,3
51369,8/7/1997,7/31/1997,1490,7502,16,3
51370,8/7/1997,8/2/1997,641,7502,16,3
51371,8/7/1997,7/31/1997,485,7502,16,4
51372,8/7/1997,8/6/1997,1095,769,16,3
51373,8/7/1997,8/2/1997,1511,769,16,3
51374,8/7/1997,8/3/1997,1407,769,16,3
51375,8/7/1997,8/1/1997,891,769,16,3
51376,8/7/1997,8/4/1997,1294,769,16,3
51377,8/7/1997,8/6/1997,1082,1567,16,3
51378,8/7/1997,8/1/1997,1525,1567,16,3
51379,8/7/1997,8/3/1997,196,1567,16,3
51380,8/7/1997,8/5/1997,1338,9263,16,3
51381,8/7/1997,8/6/1997,1487,9263,16,3
51382,8/7/1997,7/31/1997,1038,9263,16,2
51383,8/7/1997,7/31/1997,1242,9263,16,4
51384,8/7/1997,8/3/1997,1458,9263,16,4
51385,8/7/1997,8/3/1997,395,9263,16,2
51386,8/7/1997,8/2/1997,233,1720,16,5
51387,8/7/1997,8/4/1997,955,1720,16,3
51388,8/7/1997,8/5/1997,1491,1720,16,4
51389,8/7/1997,8/6/1997,295,1720,16,2
51390,8/7/1997,8/3/1997,1357,6712,16,3
51391,8/7/1997,8/6/1997,269,6712,16,5
51392,8/7/1997,8/2/1997,1244,6712,16,3
51393,8/7/1997,8/4/1997,575,1528,16,3
51394,8/7/1997,7/31/1997,1057,1528,16,3
51395,8/7/1997,8/3/1997,1168,1528,16,4
51396,8/7/1997,8/2/1997,1251,1528,16,3
51397,8/7/1997,8/1/1997,1001,1528,16,4
51398,8/7/1997,8/1/1997,891,7502,16,3
51399,8/7/1997,8/3/1997,109,7502,16,2
51400,8/7/1997,8/1/1997,1311,7502,16,4
51401,8/7/1997,8/5/1997,1234,7502,16,4
51402,8/7/1997,8/3/1997,1421,2448,16,3
51403,8/7/1997,8/5/1997,466,2448,16,3
51404,8/7/1997,7/31/1997,1042,2448,16,4
51405,8/7/1997,8/2/1997,872,2448,16,2
51406,8/7/1997,8/3/1997,1015,4925,16,3
51407,8/7/1997,8/4/1997,539,4925,16,4
51408,8/7/1997,8/4/1997,1554,4925,16,3
51409,8/7/1997,8/6/1997,66,4925,16,4
51410,8/7/1997,8/1/1997,682,4925,16,2
51411,8/7/1997,8/4/1997,1537,4925,16,3
51412,8/7/1997,8/2/1997,1055,5295,16,3
51413,8/7/1997,8/2/1997,6,5295,16,3
51414,8/7/1997,7/31/1997,449,5295,16,5
51415,8/7/1997,8/5/1997,1092,5295,16,3
51416,8/7/1997,8/2/1997,480,511,16,2
51417,8/7/1997,8/5/1997,1389,511,16,3
51418,8/7/1997,8/1/1997,586,430,16,3
51419,8/7/1997,8/6/1997,656,430,16,3
51420,8/7/1997,8/1/1997,1272,430,16,4
51421,8/7/1997,8/3/1997,569,430,16,3
51422,8/7/1997,8/2/1997,706,430,16,3
51423,8/7/1997,8/5/1997,1235,9510,16,5
51424,8/7/1997,8/6/1997,1412,9510,16,4
51425,8/7/1997,8/4/1997,1295,9510,16,3
51426,8/7/1997,8/3/1997,87,9510,16,4
51427,8/7/1997,8/4/1997,596,9510,16,3
51428,8/7/1997,8/3/1997,810,6835,16,4
51429,8/7/1997,8/1/1997,860,5174,16,3
51430,8/7/1997,8/3/1997,223,5174,16,2
51431,8/7/1997,7/31/1997,161,5174,16,3
51432,8/7/1997,8/4/1997,1176,5174,16,3
51433,8/7/1997,8/2/1997,833,5174,16,4
51434,8/7/1997,8/2/1997,1448,5174,16,3
51435,8/7/1997,8/5/1997,1159,5174,16,2
51436,8/7/1997,8/3/1997,344,7862,16,4
51437,8/7/1997,8/5/1997,627,7862,16,4
51438,8/7/1997,8/1/1997,1475,4391,16,4
51439,8/7/1997,8/6/1997,1378,1690,16,3
51440,8/7/1997,8/5/1997,623,1690,16,2
51441,8/7/1997,8/3/1997,186,1690,16,3
51442,8/7/1997,8/4/1997,1422,4397,16,2
51443,8/7/1997,7/31/1997,906,4397,16,3
51444,8/7/1997,8/5/1997,896,4397,16,4
51445,8/7/1997,7/31/1997,513,4397,16,3
51446,8/7/1997,8/6/1997,103,4397,16,2
51447,8/7/1997,7/31/1997,113,3692,16,3
51448,8/7/1997,8/1/1997,157,3692,16,2
51449,8/7/1997,8/4/1997,440,3692,16,4
51450,8/7/1997,7/31/1997,736,3692,16,3
51451,8/7/1997,7/31/1997,579,3692,16,3
51452,8/7/1997,8/3/1997,297,9200,16,3
51453,8/7/1997,8/2/1997,849,9200,16,3
51454,8/7/1997,8/5/1997,627,9200,16,3
51455,8/7/1997,8/5/1997,150,9200,16,4
51456,8/7/1997,8/1/1997,1165,9200,16,3
51457,8/7/1997,7/31/1997,244,9631,16,3
51458,8/7/1997,7/31/1997,154,9631,16,2
51459,8/7/1997,8/4/1997,837,9631,16,3
51460,8/7/1997,8/5/1997,1492,9631,16,4
51461,8/7/1997,8/2/1997,670,9631,16,2
51462,8/7/1997,7/31/1997,433,9631,16,4
51463,8/7/1997,7/31/1997,1269,5592,16,3
51464,8/7/1997,8/4/1997,194,5592,16,3
51465,8/7/1997,8/1/1997,304,5592,16,2
51466,8/7/1997,8/4/1997,387,5592,16,3
51467,8/7/1997,8/2/1997,138,5592,16,3
51468,8/7/1997,8/1/1997,887,5592,16,3
51469,8/8/1997,8/4/1997,784,5257,13,3
51470,8/8/1997,8/2/1997,1254,5257,13,2
51471,8/8/1997,8/3/1997,671,5257,13,5
51472,8/8/1997,8/6/1997,861,5257,13,5
51473,8/8/1997,8/4/1997,1437,5257,13,3
51474,8/8/1997,8/5/1997,122,5257,13,3
51475,8/8/1997,8/3/1997,1364,5257,13,2
51476,8/8/1997,8/6/1997,54,39,13,5
51477,8/8/1997,8/5/1997,724,39,13,3
51478,8/8/1997,8/4/1997,1100,39,13,3
51479,8/8/1997,8/1/1997,1529,39,13,4
51480,8/8/1997,8/2/1997,807,1773,13,5
51481,8/8/1997,8/2/1997,851,1773,13,2
51482,8/8/1997,8/1/1997,154,5070,13,3
51483,8/8/1997,8/2/1997,424,5070,13,4
51484,8/8/1997,8/5/1997,441,5070,13,2
51485,8/8/1997,8/6/1997,391,5070,13,4
51486,8/8/1997,8/3/1997,284,1736,13,3
51487,8/8/1997,8/7/1997,421,1736,13,3
51488,8/8/1997,8/1/1997,838,1736,13,2
51489,8/8/1997,8/5/1997,1147,1736,13,2
51490,8/8/1997,8/7/1997,218,1736,13,3
51491,8/8/1997,8/2/1997,1360,7780,13,2
51492,8/8/1997,8/5/1997,311,7780,13,3
51493,8/8/1997,8/2/1997,754,7780,13,3
51494,8/8/1997,8/2/1997,1397,7780,13,4
51495,8/8/1997,8/2/1997,1027,7780,13,2
51496,8/8/1997,8/7/1997,1095,6169,13,4
51497,8/8/1997,8/2/1997,1178,6169,13,4
51498,8/8/1997,8/2/1997,928,6169,13,4
51499,8/8/1997,8/6/1997,119,6169,13,4
51500,8/8/1997,8/5/1997,575,6169,13,3
51501,8/8/1997,8/5/1997,824,7149,13,4
51502,8/8/1997,8/4/1997,1540,4695,13,2
51503,8/8/1997,8/4/1997,159,4695,13,2
51504,8/8/1997,8/7/1997,42,4695,13,3
51505,8/8/1997,8/7/1997,392,4695,13,5
51506,8/8/1997,8/3/1997,901,4695,13,4
51507,8/8/1997,8/2/1997,1344,4695,13,4
51508,8/8/1997,8/7/1997,1007,9032,13,3
51509,8/8/1997,8/7/1997,295,9032,13,3
51510,8/8/1997,8/2/1997,1165,9032,13,3
51511,8/8/1997,8/5/1997,528,9032,13,2
51512,8/8/1997,8/6/1997,466,9032,13,3
51513,8/8/1997,8/7/1997,1481,9032,13,3
51514,8/8/1997,8/1/1997,572,4330,13,4
51515,8/8/1997,8/3/1997,749,4330,13,4
51516,8/8/1997,8/5/1997,865,4736,13,4
51517,8/8/1997,8/7/1997,283,4736,13,2
51518,8/8/1997,8/3/1997,472,4736,13,4
51519,8/8/1997,8/4/1997,96,1468,13,2
51520,8/8/1997,8/3/1997,206,1468,13,4
51521,8/8/1997,8/6/1997,289,1468,13,4
51522,8/8/1997,8/7/1997,39,1468,13,3
51523,8/8/1997,8/2/1997,788,1468,13,3
51524,8/8/1997,8/3/1997,100,1468,13,3
51525,8/8/1997,8/3/1997,1427,1196,13,3
51526,8/8/1997,8/7/1997,552,1196,13,4
51527,8/8/1997,8/2/1997,1207,1196,13,3
51528,8/8/1997,8/1/1997,385,1196,13,3
51529,8/8/1997,8/5/1997,562,1196,13,2
51530,8/8/1997,8/6/1997,446,1196,13,3
51531,8/8/1997,8/3/1997,795,1196,13,3
51532,8/8/1997,8/1/1997,1057,5685,13,3
51533,8/8/1997,8/6/1997,835,5685,13,2
51534,8/8/1997,8/4/1997,358,5685,13,4
51535,8/8/1997,8/4/1997,173,10176,13,3
51536,8/8/1997,8/5/1997,1175,10176,13,2
51537,8/8/1997,8/2/1997,139,10176,13,3
51538,8/8/1997,8/4/1997,1275,10176,13,3
51539,8/8/1997,8/5/1997,73,1035,13,4
51540,8/8/1997,8/2/1997,1475,1035,13,2
51541,8/8/1997,8/2/1997,799,1035,13,3
51542,8/8/1997,8/6/1997,855,1035,13,2
51543,8/8/1997,8/2/1997,272,1035,13,2
51544,8/8/1997,8/1/1997,948,2188,13,3
51545,8/8/1997,8/5/1997,406,2188,13,3
51546,8/8/1997,8/1/1997,476,2188,13,3
51547,8/8/1997,8/6/1997,1092,2188,13,3
51548,8/8/1997,8/1/1997,389,2188,13,3
51549,8/8/1997,8/6/1997,526,2188,13,4
51550,8/8/1997,8/1/1997,513,169,13,4
51551,8/8/1997,8/6/1997,1389,1529,13,2
51552,8/8/1997,8/5/1997,1445,1529,13,4
51553,8/8/1997,8/4/1997,862,1529,13,3
51554,8/8/1997,8/3/1997,704,7365,13,3
51555,8/8/1997,8/7/1997,1186,7365,13,3
51556,8/8/1997,8/3/1997,883,7365,13,4
51557,8/8/1997,8/6/1997,966,7365,13,3
51558,8/8/1997,8/2/1997,510,6079,13,3
51559,8/8/1997,8/6/1997,1353,6079,13,4
51560,8/8/1997,8/4/1997,350,2695,13,3
51561,8/8/1997,8/5/1997,1419,2695,13,3
51562,8/8/1997,8/2/1997,184,2695,13,3
51563,8/8/1997,8/4/1997,360,2695,13,4
51564,8/8/1997,8/1/1997,244,2695,13,5
51565,8/8/1997,8/3/1997,593,2695,13,3
51566,8/8/1997,8/7/1997,696,2916,13,3
51567,8/8/1997,8/7/1997,779,2916,13,3
51568,8/8/1997,8/6/1997,530,2916,13,4
51569,8/8/1997,8/6/1997,20,6997,13,2
51570,8/8/1997,8/6/1997,835,6997,13,3
51571,8/8/1997,8/5/1997,1505,6997,13,3
51572,8/8/1997,8/1/1997,1555,4961,13,3
51573,8/8/1997,8/5/1997,174,4961,13,2
51574,8/8/1997,8/4/1997,57,4961,13,4
51575,8/8/1997,8/4/1997,407,4961,13,4
51576,8/8/1997,8/2/1997,1322,484,13,4
51577,8/8/1997,8/1/1997,873,484,13,2
51578,8/8/1997,8/5/1997,663,484,13,4
51579,8/8/1997,8/6/1997,879,484,13,4
51580,8/8/1997,8/6/1997,230,484,13,5
51581,8/8/1997,8/5/1997,619,484,13,3
51582,8/8/1997,8/2/1997,887,6003,13,2
51583,8/8/1997,8/6/1997,1009,6003,13,2
51584,8/8/1997,8/5/1997,227,6003,13,3
51585,8/8/1997,8/2/1997,1016,6003,13,4
51586,8/8/1997,8/6/1997,1353,6003,13,3
51587,8/8/1997,8/1/1997,1169,6003,13,3
51588,8/8/1997,8/6/1997,354,8269,13,4
51589,8/8/1997,8/1/1997,1049,8269,13,2
51590,8/8/1997,8/2/1997,1259,1611,13,3
51591,8/8/1997,8/7/1997,1036,1611,13,2
51592,8/8/1997,8/1/1997,560,1611,13,3
51593,8/8/1997,8/5/1997,17,1611,13,3
51594,8/8/1997,8/2/1997,817,4423,13,2
51595,8/8/1997,8/5/1997,441,7835,13,3
51596,8/8/1997,8/4/1997,763,7835,13,2
51597,8/8/1997,8/3/1997,940,7835,13,3
51598,8/8/1997,8/5/1997,824,7835,13,3
51599,8/8/1997,8/1/1997,1173,7835,13,2
51600,8/8/1997,8/7/1997,996,9504,13,2
51601,8/8/1997,8/5/1997,241,9504,13,3
51602,8/8/1997,8/7/1997,218,9504,13,3
51603,8/8/1997,8/2/1997,1040,10186,13,4
51604,8/8/1997,8/5/1997,524,10186,13,5
51605,8/8/1997,8/1/1997,514,10186,13,3
51606,8/8/1997,8/1/1997,131,10186,13,4
51607,8/8/1997,8/2/1997,1530,3213,13,3
51608,8/8/1997,8/7/1997,1414,3213,13,3
51609,8/8/1997,8/5/1997,205,3213,13,2
51610,8/8/1997,8/6/1997,715,3213,13,4
51611,8/8/1997,8/1/1997,744,3213,13,2
51612,8/8/1997,8/2/1997,1387,3213,13,3
51613,8/8/1997,8/4/1997,12,4736,13,4
51614,8/8/1997,8/6/1997,881,4736,13,3
51615,8/8/1997,8/6/1997,245,4736,13,2
51616,8/8/1997,8/4/1997,1326,4736,13,3
51617,8/8/1997,8/3/1997,711,2525,13,2
51618,8/8/1997,8/7/1997,1486,2525,13,3
51619,8/8/1997,8/2/1997,1131,2525,13,2
51620,8/8/1997,8/5/1997,1526,10145,13,3
51621,8/8/1997,8/1/1997,264,10145,13,4
51622,8/8/1997,8/6/1997,108,10145,13,2
51623,8/8/1997,8/5/1997,990,10145,13,2
51624,8/8/1997,8/4/1997,1460,10145,13,3
51625,8/8/1997,8/6/1997,464,10145,13,3
51626,8/8/1997,8/4/1997,580,1548,13,3
51627,8/8/1997,8/6/1997,717,1548,13,3
51628,8/8/1997,8/4/1997,1133,1548,13,3
51629,8/8/1997,8/3/1997,1443,1548,13,3
51630,8/8/1997,8/1/1997,514,1548,13,3
51631,8/8/1997,8/5/1997,917,1548,13,2
51632,8/9/1997,8/2/1997,540,8141,22,2
51633,8/9/1997,8/8/1997,630,612,22,1
51634,8/9/1997,8/7/1997,1512,612,22,2
51635,8/9/1997,8/5/1997,11,612,22,2
51636,8/9/1997,8/8/1997,986,612,22,2
51637,8/9/1997,8/7/1997,730,9439,22,2
51638,8/9/1997,8/5/1997,1213,9439,22,1
51639,8/9/1997,8/4/1997,909,9439,22,2
51640,8/9/1997,8/5/1997,993,9439,22,2
51641,8/9/1997,8/5/1997,643,6751,22,2
51642,8/9/1997,8/3/1997,647,6751,22,2
51643,8/9/1997,8/8/1997,1463,6751,22,2
51644,8/9/1997,8/8/1997,160,6751,22,3
51645,8/9/1997,8/7/1997,537,6751,22,1
51646,8/10/1997,8/7/1997,626,9664,2,2
51647,8/10/1997,8/5/1997,670,9664,2,1
51648,8/10/1997,8/8/1997,953,9664,2,2
51649,8/10/1997,8/9/1997,357,9136,2,1
51650,8/10/1997,8/5/1997,307,9136,2,2
51651,8/10/1997,8/9/1997,324,2805,2,1
51652,8/10/1997,8/6/1997,407,2805,2,2
51653,8/10/1997,8/6/1997,158,2805,2,2
51654,8/10/1997,8/3/1997,451,2683,2,2
51655,8/10/1997,8/7/1997,441,2683,2,1
51656,8/10/1997,8/8/1997,58,2683,2,2
51657,8/10/1997,8/7/1997,62,2683,2,1
51658,8/10/1997,8/4/1997,877,2683,2,2
51659,8/10/1997,8/9/1997,1128,1896,22,1
51660,8/10/1997,8/6/1997,358,1896,22,1
51661,8/10/1997,8/7/1997,1231,387,22,1
51662,8/10/1997,8/5/1997,23,387,22,2
51663,8/10/1997,8/7/1997,532,387,22,1
51664,8/10/1997,8/6/1997,975,387,22,2
51665,8/10/1997,8/5/1997,60,387,22,2
51666,8/10/1997,8/5/1997,1248,387,22,1
51667,8/10/1997,8/7/1997,626,1974,22,2
51668,8/10/1997,8/6/1997,1108,1974,22,1
51669,8/10/1997,8/7/1997,1219,1974,22,2
51670,8/10/1997,8/9/1997,90,7233,22,1
51671,8/10/1997,8/3/1997,1545,7233,22,2
51672,8/10/1997,8/8/1997,1029,7233,22,2
51673,8/10/1997,8/8/1997,1432,7233,22,3
51674,8/10/1997,8/5/1997,636,7233,22,2
51675,8/10/1997,8/5/1997,640,7233,22,1
51676,8/11/1997,8/8/1997,179,148,15,4
51677,8/11/1997,8/10/1997,755,148,15,4
51678,8/11/1997,8/6/1997,585,148,15,4
51679,8/11/1997,8/10/1997,269,148,15,3
51680,8/11/1997,8/9/1997,1217,148,15,3
51681,8/11/1997,8/10/1997,1485,4832,15,3
51682,8/11/1997,8/6/1997,343,4832,15,3
51683,8/11/1997,8/7/1997,653,4832,15,4
51684,8/11/1997,8/5/1997,1281,4832,15,3
51685,8/11/1997,8/10/1997,126,4832,15,3
51686,8/11/1997,8/5/1997,1302,4832,15,4
51687,8/11/1997,8/8/1997,1524,7724,15,3
51688,8/11/1997,8/10/1997,1368,7724,15,2
51689,8/11/1997,8/10/1997,692,7724,15,3
51690,8/11/1997,8/10/1997,748,7724,15,4
51691,8/11/1997,8/5/1997,586,7951,15,4
51692,8/11/1997,8/7/1997,336,7951,15,3
51693,8/11/1997,8/7/1997,1085,7951,15,3
51694,8/11/1997,8/10/1997,1521,9759,15,3
51695,8/11/1997,8/9/1997,219,9759,15,4
51696,8/11/1997,8/4/1997,595,9759,15,3
51697,8/11/1997,8/7/1997,1437,9759,15,2
51698,8/11/1997,8/8/1997,302,3821,15,3
51699,8/11/1997,8/8/1997,1537,5366,15,2
51700,8/11/1997,8/7/1997,169,5366,15,3
51701,8/11/1997,8/8/1997,745,5366,15,2
51702,8/11/1997,8/7/1997,1460,9827,15,3
51703,8/11/1997,8/9/1997,1544,9827,15,3
51704,8/11/1997,8/9/1997,332,4310,15,3
51705,8/11/1997,8/8/1997,642,4310,15,3
51706,8/11/1997,8/10/1997,126,4310,15,3
51707,8/11/1997,8/6/1997,116,4310,15,3
51708,8/11/1997,8/5/1997,1291,4310,15,4
51709,8/11/1997,8/8/1997,1295,4310,15,4
51710,8/11/1997,8/9/1997,553,4310,15,3
51711,8/11/1997,8/6/1997,1335,9920,15,2
51712,8/11/1997,8/9/1997,20,9920,15,3
51713,8/11/1997,8/10/1997,1262,9920,15,3
51714,8/11/1997,8/7/1997,653,9920,15,3
51715,8/11/1997,8/8/1997,702,1921,15,4
51716,8/11/1997,8/8/1997,359,1921,15,3
51717,8/11/1997,8/7/1997,975,1921,15,3
51718,8/11/1997,8/8/1997,686,1921,15,2
51719,8/11/1997,8/9/1997,473,1658,15,3
51720,8/11/1997,8/6/1997,1022,1658,15,3
51721,8/11/1997,8/4/1997,933,1658,15,2
51722,8/11/1997,8/7/1997,57,1658,15,2
51723,8/11/1997,8/7/1997,1438,6657,15,4
51724,8/11/1997,8/5/1997,926,6657,15,3
51725,8/11/1997,8/5/1997,1069,3092,15,2
51726,8/11/1997,8/10/1997,1180,3092,15,4
51727,8/11/1997,8/6/1997,1263,3092,15,4
51728,8/11/1997,8/9/1997,913,3466,15,4
51729,8/11/1997,8/6/1997,504,3466,15,4
51730,8/11/1997,8/7/1997,1319,3466,15,3
51731,8/11/1997,8/10/1997,431,3466,15,4
51732,8/11/1997,8/7/1997,393,3466,15,3
51733,8/11/1997,8/10/1997,1236,3466,15,2
51734,8/11/1997,8/5/1997,1259,7479,15,4
51735,8/11/1997,8/8/1997,1422,7479,15,2
51736,8/11/1997,8/10/1997,107,7479,15,2
51737,8/11/1997,8/9/1997,1349,7479,15,4
51738,8/11/1997,8/9/1997,1332,3650,15,3
51739,8/11/1997,8/10/1997,789,3650,15,3
51740,8/11/1997,8/8/1997,1132,2190,15,3
51741,8/11/1997,8/6/1997,1388,2190,15,3
51742,8/11/1997,8/6/1997,1426,3635,15,5
51743,8/11/1997,8/9/1997,922,3635,15,4
51744,8/11/1997,8/5/1997,47,3635,15,4
51745,8/11/1997,8/5/1997,1116,3635,15,5
51746,8/11/1997,8/7/1997,1329,9543,15,4
51747,8/11/1997,8/10/1997,1186,9543,15,3
51748,8/11/1997,8/4/1997,1169,9623,15,3
51749,8/11/1997,8/7/1997,1252,9623,15,4
51750,8/11/1997,8/9/1997,1003,9623,15,4
51751,8/11/1997,8/8/1997,194,9623,15,3
51752,8/11/1997,8/4/1997,1063,9623,15,3
51753,8/11/1997,8/9/1997,427,9623,15,5
51754,8/11/1997,8/4/1997,364,9623,15,3
51755,8/11/1997,8/10/1997,977,2590,15,3
51756,8/11/1997,8/10/1997,1487,2590,15,3
51757,8/11/1997,8/9/1997,1516,2590,15,4
51758,8/11/1997,8/5/1997,234,6266,15,4
51759,8/11/1997,8/5/1997,185,6266,15,3
51760,8/11/1997,8/4/1997,35,4838,15,3
51761,8/11/1997,8/7/1997,784,4838,15,2
51762,8/11/1997,8/9/1997,328,7741,15,4
